0.241771D-01	0.254596D-01	0.261414D-01	0.264437D-01	
0.493215D-02	0.382517D-02	0.450941D-02	0.621480D-02	0.898224D-02
0.124726D-01	0.160710D-01	0.192440D-01	0.219433D-01	0.239870D-01
0.253846D-01	0.261091D-01	0.260864D-01	0.258291D-01	
0.522537D-02	0.603691D-02	0.745076D-02	0.958921D-02	0.128196D-01
0.165376D-01	0.202694D-01	0.236283D-01	0.261007D-01	0.279370D-01
0.287763D-01	0.290135D-01	0.287303D-01	0.280626D-01	
0.535385D-02	0.559693D-02	0.693845D-02	0.103028D-01	0.148311D-01
0.192965D-01	0.231626D-01	0.262392D-01	0.282826D-01	0.294768D-01
0.299364D-01	0.296215D-01	0.289057D-01	0.277551D-01	
0.464223D-02	0.781658D-02	0.107792D-01	0.150694D-01	0.199304D-01
0.246500D-01	0.285165D-01	0.307035D-01	0.320443D-01	0.323547D-01
0.320987D-01	0.313674D-01	0.301066D-01	0.285305D-01	
0.383819D-02	0.735768D-02	0.117571D-01	0.180379D-01	0.246254D-01
0.300397D-01	0.339179D-01	0.359825D-01	0.368197D-01	0.367236D-01
0.357933D-01	0.341644D-01	0.322425D-01	0.301848D-01	
0.612132D-02	0.849879D-02	0.143353D-01	0.216888D-01	0.281662D-01
0.326417D-01	0.350873D-01	0.359704D-01	0.357659D-01	0.350666D-01
0.336164D-01	0.318370D-01	0.299613D-01	0.279006D-01	
0.661990D-02	0.117842D-01	0.187716D-01	0.262535D-01	0.317051D-01
0.347452D-01	0.365428D-01	0.373336D-01	0.369497D-01	0.357352D-01
0.340396D-01	0.322686D-01	0.303073D-01	0.281636D-01	
0.898916D-02	0.183280D-01	0.336006D-01	0.459088D-01	0.530047D-01
0.549849D-01	0.541884D-01	0.520276D-01	0.487036D-01	0.448177D-01
0.410342D-01	0.371830D-01	0.336037D-01	0.301438D-01	
0.175443D-01	0.343636D-01	0.543181D-01	0.661444D-01	0.701794D-01
0.688101D-01	0.657253D-01	0.608121D-01	0.553482D-01	0.503771D-01
0.454080D-01	0.407064D-01	0.363726D-01	0.324752D-01	
0.178994D-01	0.390727D-01	0.579938D-01	0.656249D-01	0.654465D-01
0.624983D-01	0.575096D-01	0.521588D-01	0.469496D-01	0.423328D-01
0.379963D-01	0.339592D-01	0.304876D-01	0.272528D-01	
0.393409D-01	0.744715D-01	0.910127D-01	0.908196D-01	0.835549D-01
0.738514D-01	0.651156D-01	0.568115D-01	0.498403D-01	0.433349D-01
0.379164D-01	0.333861D-01	0.294632D-01	0.260448D-01	
0.513299D-01	0.922745D-01	0.102726D+00	0.941062D-01	0.826546D-01
0.687699D-01	0.573259D-01	0.490309D-01	0.419984D-01	0.364094D-01
0.317571D-01	0.282103D-01	0.250509D-01	0.222377D-01	
0.754287D-01	0.117281D+00	0.116765D+00	0.100589D+00	0.825880D-01
0.678360D-01	0.566092D-01	0.484441D-01	0.422830D-01	0.372173D-01
0.333618D-01	0.304371D-01	0.276781D-01	0.252904D-01	
0.183876D+00	0.211987D+00	0.176819D+00	0.136528D+00	0.106323D+00
0.844552D-01	0.701395D-01	0.596545D-01	0.530531D-01	0.478690D-01
0.436531D-01	0.401733D-01	0.370457D-01	0.346353D-01	
0.267089D+00	0.247598D+00	0.182326D+00	0.131886D+00	0.986394D-01
0.770138D-01	0.616002D-01	0.515074D-01	0.448836D-01	0.401113D-01
0.365875D-01	0.340423D-01	0.316070D-01	0.293565D-01	
0.472930D+00	0.318147D+00	0.201078D+00	0.134594D+00	0.938681D-01
0.704868D-01	0.560541D-01	0.471848D-01	0.414607D-01	0.376191D-01
0.344896D-01	0.320289D-01	0.299868D-01	0.282336D-01	
0.445715D+00	0.240890D+00	0.135910D+00	0.897560D-01	0.661416D-01
0.521814D-01	0.446637D-01	0.402770D-01	0.368856D-01	0.341287D-01
0.316963D-01	0.293760D-01	0.272288D-01	0.250998D-01	
0.556259D+00	0.240274D+00	0.144723D+00	0.104968D+00	0.882252D-01
0.778773D-01	0.699831D-01	0.635316D-01	0.576357D-01	0.519290D-01
0.465299D-01	0.414445D-01	0.368296D-01	0.327793D-01	
0.539292D+00	0.229172D+00	0.153257D+00	0.120162D+00	0.996838D-01
0.837698D-01	0.711803D-01	0.603194D-01	0.516156D-01	0.445047D-01
0.381455D-01	0.329111D-01	0.284973D-01	0.247940D-01	
0.507654D+00	0.390642D+00	0.291630D+00	0.209103D+00	0.153553D+00
0.114054D+00	0.862167D-01	0.663958D-01	0.516378D-01	0.411922D-01
0.332594D-01	0.271281D-01	0.227370D-01	0.190414D-01	
0.102713D+01	0.437526D+00	0.229777D+00	0.133917D+00	0.854198D-01
0.571895D-01	0.411756D-01	0.310417D-01	0.245339D-01	0.198931D-01
0.167570D-01	0.143401D-01	0.125366D-01	0.110793D-01	
0.198409D+00	0.874331D-01	0.509787D-01	0.359414D-01	0.271289D-01
0.222730D-01	0.192243D-01	0.170475D-01	0.155245D-01	0.142550D-01
0.131450D-01	0.121943D-01	0.113178D-01	0.104520D-01	
0.434921D+00	0.141051D+00	0.680915D-01	0.420233D-01	0.292764D-01
0.232574D-01	0.198375D-01	0.179366D-01	0.166446D-01	0.155165D-01
0.145408D-01	0.136524D-01	0.127690D-01	0.119248D-01	
0.603689D+00	0.208675D+00	0.102705D+00	0.624294D-01	0.436655D-01
0.343133D-01	0.287304D-01	0.254642D-01	0.231576D-01	0.213027D-01
0.196972D-01	0.183000D-01	0.170460D-01	0.158041D-01	
0.947689D+00	0.410372D+00	0.213029D+00	0.126752D+00	0.841558D-01
0.600553D-01	0.461360D-01	0.372033D-01	0.313487D-01	0.273551D-01
0.244641D-01	0.221708D-01	0.204756D-01	0.188390D-01	
0.565133D+00	0.326250D+00	0.197275D+00	0.130538D+00	0.925549D-01
0.699029D-01	0.560912D-01	0.467036D-01	0.396668D-01	0.344009D-01
0.301778D-01	0.268465D-01	0.241097D-01	0.217282D-01	
0.357701D+00	0.276623D+00	0.188555D+00	0.130827D+00	0.951106D-01
0.725439D-01	0.573060D-01	0.472418D-01	0.396721D-01	0.340913D-01
0.297263D-01	0.263496D-01	0.236288D-01	0.212601D-01	
0.146082D+00	0.175366D+00	0.145575D+00	0.114817D+00	0.890358D-01
0.694942D-01	0.564573D-01	0.470025D-01	0.397773D-01	0.341868D-01
0.299864D-01	0.265978D-01	0.236782D-01	0.212301D-01	
0.668582D-01	0.123006D+00	0.125370D+00	0.109248D+00	0.906392D-01
0.749145D-01	0.630348D-01	0.534583D-01	0.459101D-01	0.401139D-01
0.351495D-01	0.308915D-01	0.272956D-01	0.242572D-01	
0.139046D-01	0.393718D-01	0.529966D-01	0.551128D-01	0.513424D-01
0.463237D-01	0.418187D-01	0.374380D-01	0.335330D-01	0.303612D-01
0.273151D-01	0.248676D-01	0.224681D-01	0.203831D-01	
0.881434D-02	0.257779D-01	0.398689D-01	0.453949D-01	0.449059D-01
0.419701D-01	0.379081D-01	0.343736D-01	0.307148D-01	0.279937D-01
0.252234D-01	0.229319D-01	0.208878D-01	0.190314D-01	
0.521059D-02	0.107284D-01	0.212313D-01	0.283927D-01	0.311960D-01
0.312959D-01	0.299264D-01	0.280076D-01	0.257878D-01	0.235399D-01
0.214592D-01	0.197312D-01	0.180948D-01	0.166335D-01	
0.373031D-02	0.446254D-02	0.809091D-02	0.123201D-01	0.155532D-01
0.170891D-01	0.176464D-01	0.175874D-01	0.172150D-01	0.165775D-01
0.159237D-01	0.150945D-01	0.143659D-01	0.136000D-01	
0.189740D-02	0.239146D-02	0.401180D-02	0.690339D-02	0.953080D-02
0.114589D-01	0.124122D-01	0.127875D-01	0.126910D-01	0.122804D-01
0.116547D-01	0.109168D-01	0.101562D-01	0.939745D-02	
0.245555D-02	0.257700D-02	0.269618D-02	0.340266D-02	0.441817D-02
0.539050D-02	0.618309D-02	0.675933D-02	0.711027D-02	0.721950D-02
0.724256D-02	0.710085D-02	0.692135D-02	0.670403D-02	
0.908645D-03	0.128487D-02	0.159379D-02	0.206345D-02	0.261886D-02
0.321982D-02	0.375238D-02	0.415549D-02	0.442180D-02	0.455767D-02
0.458300D-02	0.451312D-02	0.433557D-02	0.417120D-02	
0.106902D-02	0.150396D-02	0.160019D-02	0.172896D-02	0.192154D-02
0.211908D-02	0.232292D-02	0.247729D-02	0.260353D-02	0.266543D-02
0.264885D-02	0.260226D-02	0.252125D-02	0.242585D-02	
0.495614D-03	0.776152D-03	0.849911D-03	0.933094D-03	0.106602D-02
0.118665D-02	0.129972D-02	0.138898D-02	0.146214D-02	0.149313D-02
0.150622D-02	0.148672D-02	0.146481D-02	0.142511D-02	
0.500237D-03	0.917755D-03	0.103444D-02	0.103330D-02	0.102131D-02
0.101626D-02	0.101622D-02	0.102968D-02	0.105606D-02	0.106944D-02
0.108325D-02	0.107721D-02	0.106219D-02	0.103750D-02	
0.214031D-03	0.498097D-03	0.599866D-03	0.581254D-03	0.525978D-03
0.457648D-03	0.402152D-03	0.377578D-03	0.365724D-03	0.371614D-03
0.384382D-03	0.398964D-03	0.415220D-03	0.429979D-03	
0.193481D-03	0.549585D-03	0.779580D-03	0.805576D-03	0.745267D-03
0.654229D-03	0.561869D-03	0.489505D-03	0.446073D-03	0.425121D-03
0.408795D-03	0.404978D-03	0.403756D-03	0.403889D-03	
0.106456D-03	0.297032D-03	0.456142D-03	0.507692D-03	0.507165D-03
0.476290D-03	0.470821D-03	0.506383D-03	0.598076D-03	0.735618D-03
0.915602D-03	0.109802D-02	0.125670D-02	0.141839D-02	
0.856677D-04	0.292394D-03	0.471966D-03	0.529099D-03	0.507628D-03
0.455960D-03	0.393673D-03	0.334265D-03	0.287622D-03	0.248253D-03
0.217299D-03	0.196615D-03	0.179883D-03	0.171613D-03	
0.406618D-04	0.155000D-03	0.365288D-03	0.520201D-03	0.603735D-03
0.611963D-03	0.597029D-03	0.584258D-03	0.594622D-03	0.637009D-03
0.698134D-03	0.778276D-03	0.844729D-03	0.916504D-03	
0.269229D-04	0.412827D-04	0.834127D-04	0.109883D-03	0.118015D-03
0.115562D-03	0.107237D-03	0.101447D-03	0.956251D-04	0.902784D-04
0.884914D-04	0.916001D-04	0.974969D-04	0.105129D-03	
0.220617D-04	0.979898D-05	0.833971D-05	0.898350D-05	0.104727D-04
0.130860D-04	0.174328D-04	0.233234D-04	0.313436D-04	0.411793D-04
0.532945D-04	0.679956D-04	0.851182D-04	0.103534D-03	
0.205107D-04	0.933978D-05	0.733361D-05	0.726017D-05	0.873901D-05
0.129411D-04	0.201765D-04	0.306708D-04	0.441918D-04	0.606974D-04
0.792502D-04	0.101098D-03	0.123990D-03	0.148520D-03	
0.194985D-04	0.102708D-04	0.909682D-05	0.910758D-05	0.965902D-05
0.117094D-04	0.165713D-04	0.245504D-04	0.369015D-04	0.538792D-04
0.754982D-04	0.100517D-03	0.128968D-03	0.159175D-03	
0.187607D-04	0.104808D-04	0.921317D-05	0.893079D-05	0.954753D-05
0.115716D-04	0.161729D-04	0.239293D-04	0.364760D-04	0.540067D-04
0.772570D-04	0.105267D-03	0.136704D-03	0.170310D-03	
0.185963D-04	0.120403D-04	0.107855D-04	0.100877D-04	0.103299D-04
0.130835D-04	0.197447D-04	0.321863D-04	0.517481D-04	0.783793D-04
0.112883D-03	0.152533D-03	0.196213D-03	0.241375D-03	
0.223098D-04	0.189021D-04	0.172047D-04	0.153710D-04	0.152990D-04
0.202132D-04	0.329741D-04	0.568389D-04	0.916903D-04	0.136262D-03
0.189389D-03	0.248520D-03	0.309260D-03	0.368670D-03	
0.378188D-04	0.307304D-04	0.234481D-04	0.182616D-04	0.167099D-04
0.199236D-04	0.298231D-04	0.478570D-04	0.755458D-04	0.112850D-03
0.158221D-03	0.209501D-03	0.264619D-03	0.319851D-03	
0.382328D-04	0.220849D-04	0.145832D-04	0.114424D-04	0.121853D-04
0.200298D-04	0.401751D-04	0.771633D-04	0.132075D-03	0.203438D-03
0.288683D-03	0.380044D-03	0.468964D-03	0.555935D-03	
0.490088D-04	0.255546D-04	0.157586D-04	0.117928D-04	0.128876D-04
0.233487D-04	0.504879D-04	0.100553D-03	0.178137D-03	0.281520D-03
0.401838D-03	0.529837D-03	0.668730D-03	0.793591D-03	
0.315009D-04	0.152527D-04	0.107183D-04	0.102052D-04	0.141280D-04
0.291739D-04	0.662943D-04	0.136677D-03	0.246103D-03	0.390125D-03
0.555772D-03	0.724824D-03	0.891060D-03	0.104901D-02	
0.294411D-04	0.143488D-04	0.978599D-05	0.932648D-05	0.141465D-04
0.318481D-04	0.721815D-04	0.142551D-03	0.246815D-03	0.377758D-03
0.528590D-03	0.685535D-03	0.838870D-03	0.983303D-03	
0.247507D-04	0.121608D-04	0.975920D-05	0.125667D-04	0.225653D-04
0.461259D-04	0.916795D-04	0.168050D-03	0.273114D-03	0.401147D-03
0.548580D-03	0.698913D-03	0.844049D-03	0.976544D-03	
0.127630D-04	0.878370D-05	0.108705D-04	0.160282D-04	0.289663D-04
0.632918D-04	0.136268D-03	0.258770D-03	0.432385D-03	0.642710D-03
0.874213D-03	0.109993D-02	0.132297D-02	0.151753D-02	
0.201155D-04	0.928238D-05	0.875585D-05	0.143633D-04	0.343174D-04
0.854959D-04	0.188840D-03	0.352185D-03	0.568726D-03	0.818858D-03
0.108192D-02	0.133439D-02	0.156532D-02	0.175721D-02	
0.239850D-04	0.170983D-04	0.234172D-04	0.367462D-04	0.635113D-04
0.118791D-03	0.219021D-03	0.368569D-03	0.561247D-03	0.782210D-03
0.101616D-02	0.123767D-02	0.143530D-02	0.161015D-02	
0.203616D-04	0.175197D-04	0.299035D-04	0.487821D-04	0.878520D-04
0.170845D-03	0.323380D-03	0.545596D-03	0.823594D-03	0.112471D-02
0.142348D-02	0.169892D-02	0.193297D-02	0.211918D-02	
0.231969D-04	0.199849D-04	0.314424D-04	0.526697D-04	0.101653D-03
0.204292D-03	0.382472D-03	0.631094D-03	0.935005D-03	0.126106D-02
0.158620D-02	0.187977D-02	0.212702D-02	0.232181D-02	
0.181877D-04	0.251952D-04	0.424954D-04	0.753617D-04	0.157832D-03
0.323330D-03	0.588049D-03	0.929837D-03	0.130051D-02	0.167675D-02
0.201449D-02	0.229927D-02	0.252175D-02	0.268102D-02	
0.253289D-04	0.482222D-04	0.851239D-04	0.140497D-03	0.256022D-03
0.474970D-03	0.796569D-03	0.118469D-02	0.162228D-02	0.204355D-02
0.243062D-02	0.274370D-02	0.298875D-02	0.314895D-02	
0.310230D-04	0.413247D-04	0.693708D-04	0.149191D-03	0.336239D-03
0.652313D-03	0.106558D-02	0.152365D-02	0.196955D-02	0.236778D-02
0.269476D-02	0.294973D-02	0.312036D-02	0.321387D-02	
0.191231D-04	0.576822D-04	0.126539D-03	0.273520D-03	0.572277D-03
0.101833D-02	0.156926D-02	0.213732D-02	0.266311D-02	0.311105D-02
0.346919D-02	0.372019D-02	0.386414D-02	0.391079D-02	
0.383862D-04	0.103358D-03	0.189641D-03	0.369052D-03	0.689445D-03
0.113363D-02	0.164235D-02	0.214086D-02	0.259137D-02	0.296286D-02
0.324429D-02	0.341652D-02	0.351991D-02	0.355398D-02	
0.536383D-04	0.140727D-03	0.296246D-03	0.641307D-03	0.120056D-02
0.186739D-02	0.255086D-02	0.315090D-02	0.362876D-02	0.397078D-02
0.419531D-02	0.430764D-02	0.432229D-02	0.425120D-02	
0.993814D-04	0.228124D-03	0.443434D-03	0.874935D-03	0.145519D-02
0.209404D-02	0.269049D-02	0.320492D-02	0.356038D-02	0.379443D-02
0.392554D-02	0.395964D-02	0.393638D-02	0.384996D-02	
0.101489D-03	0.257699D-03	0.693555D-03	0.147640D-02	0.240500D-02
0.325733D-02	0.392281D-02	0.440827D-02	0.471148D-02	0.488956D-02
0.495113D-02	0.490450D-02	0.477712D-02	0.459941D-02	
0.231343D-03	0.472288D-03	0.108238D-02	0.196478D-02	0.290529D-02
0.377273D-02	0.443739D-02	0.488854D-02	0.520442D-02	0.533774D-02
0.532155D-02	0.518908D-02	0.500090D-02	0.476433D-02	
0.399720D-03	0.905680D-03	0.205437D-02	0.339121D-02	0.452072D-02
0.529691D-02	0.566487D-02	0.582845D-02	0.583102D-02	0.572756D-02
0.552251D-02	0.524799D-02	0.492823D-02	0.458953D-02	
0.429280D-03	0.137488D-02	0.305308D-02	0.458321D-02	0.563274D-02
0.620396D-02	0.650340D-02	0.654815D-02	0.637962D-02	0.617588D-02
0.584112D-02	0.543794D-02	0.506496D-02	0.468911D-02	
0.690122D-03	0.274765D-02	0.497429D-02	0.622370D-02	0.669323D-02
0.668738D-02	0.640136D-02	0.610110D-02	0.573733D-02	0.532505D-02
0.489694D-02	0.449006D-02	0.413977D-02	0.380711D-02	
0.214506D-02	0.525279D-02	0.762977D-02	0.842939D-02	0.856195D-02
0.814521D-02	0.760754D-02	0.688265D-02	0.622123D-02	0.559537D-02
0.502606D-02	0.452469D-02	0.407659D-02	0.367622D-02	
0.385371D-02	0.937551D-02	0.112407D-01	0.106988D-01	0.949815D-02
0.829163D-02	0.725777D-02	0.633417D-02	0.554282D-02	0.491787D-02
0.440039D-02	0.396549D-02	0.358023D-02	0.325157D-02	
0.105136D-01	0.160210D-01	0.154201D-01	0.133950D-01	0.112075D-01
0.941428D-02	0.807783D-02	0.700818D-02	0.619955D-02	0.556271D-02
0.503128D-02	0.458399D-02	0.419493D-02	0.384980D-02	
0.207715D-01	0.219428D-01	0.175199D-01	0.135649D-01	0.105408D-01
0.833550D-02	0.680362D-02	0.577852D-02	0.511036D-02	0.464578D-02
0.426864D-02	0.397974D-02	0.371832D-02	0.347194D-02	
0.439638D-01	0.330134D-01	0.225106D-01	0.157906D-01	0.113975D-01
0.866741D-02	0.703267D-02	0.602619D-02	0.521647D-02	0.473643D-02
0.440074D-02	0.415007D-02	0.391471D-02	0.370680D-02	
0.391016D-01	0.229826D-01	0.139300D-01	0.912711D-02	0.632383D-02
0.483151D-02	0.402546D-02	0.366935D-02	0.351982D-02	0.347333D-02
0.348893D-02	0.350898D-02	0.350949D-02	0.347968D-02	
0.670110D-01	0.298939D-01	0.156639D-01	0.953960D-02	0.659586D-02
0.506284D-02	0.425932D-02	0.396892D-02	0.377954D-02	0.370875D-02
0.369604D-02	0.365184D-02	0.359596D-02	0.353487D-02	
0.437741D-01	0.162645D-01	0.865137D-02	0.586997D-02	0.469839D-02
0.431748D-02	0.424961D-02	0.425531D-02	0.431939D-02	0.436241D-02
0.437078D-02	0.434414D-02	0.426180D-02	0.415388D-02	
0.337213D-01	0.124029D-01	0.784976D-02	0.655442D-02	0.597480D-02
0.566406D-02	0.541903D-02	0.533850D-02	0.523444D-02	0.514795D-02
0.506073D-02	0.495449D-02	0.483331D-02	0.467267D-02	
0.452788D-01	0.177225D-01	0.101595D-01	0.782471D-02	0.678221D-02
0.629782D-02	0.595504D-02	0.576782D-02	0.569239D-02	0.555694D-02
0.544921D-02	0.529715D-02	0.513454D-02	0.497902D-02	
0.114443D+00	0.604559D-01	0.384165D-01	0.256617D-01	0.188459D-01
0.146520D-01	0.118116D-01	0.989614D-02	0.866539D-02	0.782753D-02
0.719671D-02	0.662205D-02	0.615394D-02	0.576262D-02	
0.617844D-01	0.331776D-01	0.250909D-01	0.202206D-01	0.166335D-01
0.141817D-01	0.122390D-01	0.108505D-01	0.968787D-02	0.879980D-02
0.803755D-02	0.747679D-02	0.694890D-02	0.647629D-02	
0.656165D-01	0.243210D-01	0.143783D-01	0.112415D-01	0.992942D-02
0.897209D-02	0.837397D-02	0.795405D-02	0.755814D-02	0.719667D-02
0.683726D-02	0.652202D-02	0.624486D-02	0.593715D-02	
0.901698D-01	0.369067D-01	0.201121D-01	0.136497D-01	0.105457D-01
0.886719D-02	0.784513D-02	0.729557D-02	0.698497D-02	0.668486D-02
0.641910D-02	0.617095D-02	0.592955D-02	0.566749D-02	
0.782745D-01	0.411459D-01	0.238982D-01	0.158721D-01	0.117936D-01
0.935071D-02	0.774311D-02	0.676685D-02	0.624383D-02	0.586281D-02
0.555041D-02	0.531719D-02	0.510446D-02	0.492483D-02	
0.416019D-01	0.277762D-01	0.183681D-01	0.133104D-01	0.105950D-01
0.887808D-02	0.780906D-02	0.699921D-02	0.637902D-02	0.594309D-02
0.559982D-02	0.534532D-02	0.512553D-02	0.493371D-02	
0.380469D-01	0.348985D-01	0.258256D-01	0.191731D-01	0.142074D-01
0.111505D-01	0.902508D-02	0.759595D-02	0.667056D-02	0.600309D-02
0.552944D-02	0.515050D-02	0.487821D-02	0.463362D-02	
0.132354D-01	0.171576D-01	0.152189D-01	0.124331D-01	0.100568D-01
0.838238D-02	0.707149D-02	0.617336D-02	0.552952D-02	0.504218D-02
0.469806D-02	0.439980D-02	0.417405D-02	0.398266D-02	
0.644498D-02	0.114719D-01	0.119936D-01	0.108008D-01	0.935433D-02
0.804887D-02	0.704343D-02	0.626006D-02	0.564329D-02	0.517646D-02
0.479377D-02	0.445278D-02	0.419259D-02	0.396102D-02	
0.233321D-02	0.668394D-02	0.847034D-02	0.847065D-02	0.776851D-02
0.696693D-02	0.621307D-02	0.563821D-02	0.514846D-02	0.473706D-02
0.440501D-02	0.416612D-02	0.397979D-02	0.382448D-02	
0.119822D-02	0.375329D-02	0.528836D-02	0.571854D-02	0.561882D-02
0.528692D-02	0.490014D-02	0.454161D-02	0.420147D-02	0.394699D-02
0.372068D-02	0.354214D-02	0.338268D-02	0.323962D-02	
0.745825D-03	0.192633D-02	0.335867D-02	0.414011D-02	0.431517D-02
0.426188D-02	0.408674D-02	0.383536D-02	0.362162D-02	0.342389D-02
0.325338D-02	0.309385D-02	0.295304D-02	0.284565D-02	
0.193384D-03	0.878706D-03	0.201855D-02	0.291367D-02	0.335111D-02
0.349760D-02	0.347570D-02	0.341244D-02	0.330214D-02	0.316545D-02
0.301419D-02	0.288069D-02	0.275172D-02	0.265662D-02	
0.327131D-03	0.443048D-03	0.908105D-03	0.146490D-02	0.189227D-02
0.215556D-02	0.230609D-02	0.238385D-02	0.240112D-02	0.239026D-02
0.236161D-02	0.232931D-02	0.229485D-02	0.224787D-02	
0.235349D-03	0.361611D-03	0.731477D-03	0.122148D-02	0.164991D-02
0.194435D-02	0.212892D-02	0.225391D-02	0.229355D-02	0.230694D-02
0.229884D-02	0.227071D-02	0.223651D-02	0.218740D-02	
0.168661D-03	0.186600D-03	0.325454D-03	0.592738D-03	0.860812D-03
0.109908D-02	0.125129D-02	0.135786D-02	0.143795D-02	0.149416D-02
0.153542D-02	0.156644D-02	0.157885D-02	0.158516D-02	
0.122735D-03	0.147045D-03	0.205843D-03	0.357311D-03	0.559092D-03
0.774767D-03	0.966670D-03	0.112294D-02	0.123316D-02	0.131773D-02
0.138526D-02	0.142536D-02	0.144519D-02	0.146175D-02	
0.776097D-04	0.962181D-04	0.112208D-03	0.178915D-03	0.289474D-03
0.430340D-03	0.571733D-03	0.700691D-03	0.813042D-03	0.909921D-03
0.988520D-03	0.105811D-02	0.110968D-02	0.114607D-02	
0.781784D-04	0.121689D-03	0.126646D-03	0.136410D-03	0.169062D-03
0.226737D-03	0.305456D-03	0.388737D-03	0.474446D-03	0.558091D-03
0.632993D-03	0.702320D-03	0.763307D-03	0.816743D-03	
0.366705D-04	0.635132D-04	0.745213D-04	0.839917D-04	0.105254D-03
0.142394D-03	0.192750D-03	0.254710D-03	0.322789D-03	0.396252D-03
0.469852D-03	0.540562D-03	0.606393D-03	0.670297D-03	
0.303722D-04	0.531184D-04	0.554709D-04	0.535661D-04	0.581864D-04
0.752773D-04	0.103684D-03	0.143856D-03	0.193966D-03	0.252305D-03
0.312835D-03	0.373221D-03	0.431144D-03	0.488638D-03	
0.156881D-04	0.390332D-04	0.514344D-04	0.601110D-04	0.698760D-04
0.875798D-04	0.114706D-03	0.151423D-03	0.194855D-03	0.245147D-03
0.299088D-03	0.352723D-03	0.405977D-03	0.457952D-03	
0.176475D-04	0.437325D-04	0.609862D-04	0.696956D-04	0.775405D-04
0.937398D-04	0.118131D-03	0.150814D-03	0.188783D-03	0.232633D-03
0.282619D-03	0.332630D-03	0.381811D-03	0.431454D-03	
0.116848D-04	0.320637D-04	0.459631D-04	0.555411D-04	0.683322D-04
0.881580D-04	0.115350D-03	0.150500D-03	0.193224D-03	0.237708D-03
0.283313D-03	0.331716D-03	0.379891D-03	0.423623D-03	
0.742806D-05	0.189983D-04	0.253458D-04	0.274193D-04	0.297988D-04
0.365675D-04	0.486817D-04	0.676182D-04	0.931252D-04	0.126302D-03
0.165653D-03	0.207554D-03	0.252613D-03	0.298527D-03	
0.617788D-05	0.188265D-04	0.320558D-04	0.403621D-04	0.450984D-04
0.499008D-04	0.581286D-04	0.721180D-04	0.931571D-04	0.120489D-03
0.155268D-03	0.196107D-03	0.240299D-03	0.284214D-03	
0.554405D-05	0.135309D-04	0.227794D-04	0.287478D-04	0.324104D-04
0.350149D-04	0.400024D-04	0.498969D-04	0.680567D-04	0.945841D-04
0.129316D-03	0.168060D-03	0.212339D-03	0.258118D-03	
0.524349D-05	0.108872D-04	0.185346D-04	0.251113D-04	0.307465D-04
0.378811D-04	0.474619D-04	0.624340D-04	0.850197D-04	0.114362D-03
0.150951D-03	0.192817D-03	0.239548D-03	0.287277D-03	
0.475139D-05	0.852617D-05	0.149758D-04	0.199658D-04	0.222029D-04
0.249151D-04	0.309611D-04	0.426323D-04	0.631826D-04	0.938494D-04
0.132481D-03	0.176928D-03	0.225413D-03	0.274863D-03	
0.309653D-05	0.491662D-05	0.923574D-05	0.126637D-04	0.154838D-04
0.188970D-04	0.265405D-04	0.420581D-04	0.671943D-04	0.102083D-03
0.146283D-03	0.197158D-03	0.250912D-03	0.305275D-03	
0.268166D-05	0.408616D-05	0.852954D-05	0.129235D-04	0.165184D-04
0.213822D-04	0.311349D-04	0.492614D-04	0.778842D-04	0.118103D-03
0.167682D-03	0.223282D-03	0.282215D-03	0.340257D-03	
0.236947D-05	0.230203D-05	0.363668D-05	0.512411D-05	0.726665D-05
0.130986D-04	0.268858D-04	0.523396D-04	0.907759D-04	0.141053D-03
0.200360D-03	0.264983D-03	0.331302D-03	0.395908D-03	
0.177316D-05	0.118495D-05	0.151036D-05	0.229723D-05	0.435310D-05
0.106823D-04	0.256233D-04	0.531176D-04	0.946632D-04	0.149026D-03
0.212969D-03	0.281267D-03	0.350085D-03	0.415896D-03	
0.211040D-05	0.116500D-05	0.110137D-05	0.182718D-05	0.495500D-05
0.142895D-04	0.346535D-04	0.694134D-04	0.119636D-03	0.182882D-03
0.253706D-03	0.326478D-03	0.398439D-03	0.467276D-03	
0.197421D-05	0.833086D-06	0.609830D-06	0.112420D-05	0.424580D-05
0.143522D-04	0.368823D-04	0.753150D-04	0.129840D-03	0.197915D-03
0.273378D-03	0.351291D-03	0.428291D-03	0.499390D-03	
0.178810D-05	0.958846D-06	0.964475D-06	0.206578D-05	0.677718D-05
0.203388D-04	0.481501D-04	0.933225D-04	0.155177D-03	0.229467D-03
0.309515D-03	0.391170D-03	0.468812D-03	0.539394D-03	
0.236823D-05	0.113224D-05	0.906988D-06	0.202706D-05	0.784149D-05
0.241051D-04	0.564560D-04	0.107054D-03	0.173299D-03	0.252714D-03
0.340695D-03	0.429069D-03	0.512984D-03	0.588887D-03	
0.275600D-05	0.183557D-05	0.201288D-05	0.379718D-05	0.113277D-04
0.308223D-04	0.685688D-04	0.126264D-03	0.200827D-03	0.286805D-03
0.379383D-03	0.471908D-03	0.559366D-03	0.637680D-03	
0.233413D-05	0.145941D-05	0.205448D-05	0.557483D-05	0.165053D-04
0.425183D-04	0.892272D-04	0.157495D-03	0.244402D-03	0.344012D-03
0.448643D-03	0.551119D-03	0.644714D-03	0.724037D-03	
0.220666D-05	0.196188D-05	0.283544D-05	0.683650D-05	0.205512D-04
