0.917210D+00	0.971317D+00	0.105302D+01	0.112780D+01	
0.178285D+00	0.212324D+00	0.224732D+00	0.230383D+00	0.233386D+00
0.235162D+00	0.236296D+00	0.237064D+00	0.237607D+00	0.238005D+00
0.238305D+00	0.238538D+00	0.238721D+00	0.238868D+00	
0.170497D+00	0.208090D+00	0.222191D+00	0.228693D+00	0.232175D+00
0.234245D+00	0.235573D+00	0.236475D+00	0.237115D+00	0.237586D+00
0.237942D+00	0.238219D+00	0.238437D+00	0.238613D+00	
0.118214D+01	0.125733D+01	0.127206D+01	0.127409D+01	0.127324D+01
0.127378D+01	0.128071D+01	0.129939D+01	0.132792D+01	0.134236D+01
0.128991D+01	0.113124D+01	0.904314D+00	0.687244D+00	
0.321302D+01	0.105935D+02	0.186635D+02	0.214582D+02	0.200272D+02
0.225968D+02	0.248240D+02	0.274743D+02	0.285957D+02	0.333752D+02
0.809482D+02	0.110160D+03	0.141503D+03	0.173974D+03	
0.214606D+01	0.491895D+01	0.912446D+01	0.128760D+02	0.153825D+02
0.201445D+02	0.240171D+02	0.487370D+02	0.714024D+02	0.102126D+03
0.152203D+03	0.194915D+03	0.240525D+03	0.283205D+03	
0.270344D+01	0.638381D+01	0.682097D+01	0.726899D+01	0.955836D+01
0.165963D+02	0.280874D+02	0.870565D+02	0.133105D+03	0.180078D+03
0.240605D+03	0.292308D+03	0.346085D+03	0.395921D+03	
0.295678D+01	0.350109D+01	0.496340D+01	0.700489D+01	0.105381D+02
0.216261D+02	0.534733D+02	0.135640D+03	0.191999D+03	0.241663D+03
0.296468D+03	0.350945D+03	0.407992D+03	0.464622D+03	
0.231104D+01	0.380226D+01	0.708123D+01	0.126607D+02	0.222241D+02
0.516372D+02	0.127233D+03	0.194278D+03	0.246741D+03	0.302483D+03
0.360507D+03	0.420925D+03	0.477880D+03	0.540433D+03	
0.192613D+01	0.575633D+01	0.142214D+02	0.230757D+02	0.428211D+02
0.118970D+03	0.189039D+03	0.235705D+03	0.294057D+03	0.361052D+03
0.435528D+03	0.511787D+03	0.591585D+03	0.670021D+03	
0.409868D+01	0.696695D+01	0.123934D+02	0.222281D+02	0.103836D+03
0.186588D+03	0.226200D+03	0.297966D+03	0.385634D+03	0.482064D+03
0.588385D+03	0.691691D+03	0.804409D+03	0.910648D+03	
0.235794D+01	0.780760D+01	0.208753D+02	0.901963D+02	0.158620D+03
0.189167D+03	0.264261D+03	0.363572D+03	0.483368D+03	0.611879D+03
0.749829D+03	0.886300D+03	0.102033D+04	0.115071D+04	
0.146789D+02	0.290727D+02	0.608648D+02	0.810701D+02	0.121894D+03
0.191514D+03	0.283433D+03	0.394942D+03	0.531084D+03	0.683598D+03
0.841320D+03	0.996311D+03	0.114651D+04	0.128332D+04	
0.642862D+01	0.215289D+02	0.384605D+02	0.724824D+02	0.127299D+03
0.204334D+03	0.303841D+03	0.426280D+03	0.565738D+03	0.710930D+03
0.857304D+03	0.994016D+03	0.112086D+04	0.124264D+04	
0.328036D+01	0.106561D+02	0.325970D+02	0.703649D+02	0.117721D+03
0.182244D+03	0.264374D+03	0.357929D+03	0.460879D+03	0.566911D+03
0.688856D+03	0.805858D+03	0.935541D+03	0.105662D+04	
0.204760D+01	0.858887D+01	0.325328D+02	0.704193D+02	0.113731D+03
0.165853D+03	0.227178D+03	0.295086D+03	0.373080D+03	0.462261D+03
0.563395D+03	0.680115D+03	0.816728D+03	0.968277D+03	
0.275969D+01	0.111438D+02	0.314225D+02	0.560657D+02	0.883948D+02
0.126592D+03	0.173642D+03	0.232621D+03	0.302296D+03	0.395892D+03
0.506340D+03	0.644055D+03	0.815880D+03	0.101220D+04	
0.527196D+01	0.129644D+02	0.232814D+02	0.379807D+02	0.557607D+02
0.793877D+02	0.111263D+03	0.151350D+03	0.205669D+03	0.276865D+03
0.366727D+03	0.475821D+03	0.606379D+03	0.742568D+03	
0.430714D+01	0.884133D+01	0.157842D+02	0.241349D+02	0.373991D+02
0.559543D+02	0.827660D+02	0.121426D+03	0.173257D+03	0.241215D+03
0.321665D+03	0.411405D+03	0.509024D+03	0.604380D+03	
0.295461D+01	0.535557D+01	0.959466D+01	0.181614D+02	0.336459D+02
0.581523D+02	0.947858D+02	0.139909D+03	0.190320D+03	0.242976D+03
0.294585D+03	0.346832D+03	0.392846D+03	0.437437D+03	
0.415862D+01	0.894809D+01	0.168574D+02	0.276400D+02	0.391112D+02
0.516069D+02	0.648971D+02	0.777453D+02	0.912500D+02	0.103849D+03
0.116783D+03	0.128565D+03	0.141057D+03	0.151977D+03	
0.115693D+01	0.304987D+01	0.486990D+01	0.687479D+01	0.921390D+01
0.118484D+02	0.145595D+02	0.172564D+02	0.196043D+02	0.216422D+02
0.235495D+02	0.252593D+02	0.266220D+02	0.279368D+02	
0.172716D+00	0.113332D+00	0.127543D+00	0.151757D+00	0.180107D+00
0.211456D+00	0.245548D+00	0.283274D+00	0.327826D+00	0.390423D+00
0.477349D+00	0.587564D+00	0.729168D+00	0.877982D+00	
0.278833D+01	0.368586D+01	0.504392D+01	0.597144D+01	0.675465D+01
0.760494D+01	0.806681D+01	0.778084D+01	0.675009D+01	0.600938D+01
0.562899D+01	0.553242D+01	0.560814D+01	0.565315D+01	
0.234646D+01	0.459105D+01	0.670869D+01	0.808795D+01	0.888130D+01
0.946398D+01	0.993578D+01	0.104862D+02	0.104389D+02	0.950966D+01
0.805437D+01	0.684789D+01	0.596278D+01	0.529901D+01	
0.284909D+01	0.622599D+01	0.104576D+02	0.218810D+02	0.121772D+03
0.216529D+03	0.282956D+03	0.365330D+03	0.461095D+03	0.555240D+03
0.667143D+03	0.775207D+03	0.880678D+03	0.976577D+03	
0.163820D+01	0.476598D+01	0.962923D+01	0.629867D+02	0.173865D+03
0.244919D+03	0.335282D+03	0.436862D+03	0.562671D+03	0.680027D+03
0.803681D+03	0.913261D+03	0.102057D+04	0.111820D+04	
0.251618D+01	0.516465D+01	0.131427D+02	0.783604D+02	0.168437D+03
0.260333D+03	0.370046D+03	0.470361D+03	0.602574D+03	0.713134D+03
0.824603D+03	0.917678D+03	0.101208D+04	0.110507D+04	
0.228034D+01	0.776060D+01	0.252552D+02	0.117548D+03	0.195789D+03
0.292709D+03	0.412712D+03	0.515881D+03	0.672470D+03	0.802671D+03
0.931939D+03	0.104908D+04	0.116727D+04	0.127385D+04	
0.363404D+01	0.160405D+02	0.648960D+02	0.120076D+03	0.199609D+03
0.298984D+03	0.413197D+03	0.499590D+03	0.657955D+03	0.790168D+03
0.933318D+03	0.105847D+04	0.120604D+04	0.134187D+04	
0.795079D+01	0.176560D+02	0.584861D+02	0.117751D+03	0.199152D+03
0.300663D+03	0.406027D+03	0.484209D+03	0.652255D+03	0.789955D+03
0.947384D+03	0.110402D+04	0.127195D+04	0.143854D+04	
0.711389D+01	0.235012D+02	0.615599D+02	0.103476D+03	0.152625D+03
0.211780D+03	0.278164D+03	0.320495D+03	0.441178D+03	0.546793D+03
0.677935D+03	0.823422D+03	0.988772D+03	0.117991D+04	
0.804455D+01	0.249363D+02	0.468239D+02	0.738449D+02	0.109657D+03
0.151643D+03	0.204137D+03	0.243799D+03	0.350608D+03	0.447485D+03
0.569558D+03	0.713164D+03	0.878664D+03	0.105786D+04	
0.392696D+01	0.252706D+02	0.431218D+02	0.613906D+02	0.851289D+02
0.112228D+03	0.149762D+03	0.179852D+03	0.271160D+03	0.361712D+03
0.482939D+03	0.619065D+03	0.783526D+03	0.967567D+03	
0.997091D+01	0.175444D+02	0.268843D+02	0.394698D+02	0.569366D+02
0.811675D+02	0.115293D+03	0.147878D+03	0.228240D+03	0.315111D+03
0.426938D+03	0.554903D+03	0.697360D+03	0.836140D+03	
0.901564D+01	0.134795D+02	0.208041D+02	0.322084D+02	0.483230D+02
0.722162D+02	0.108650D+03	0.147228D+03	0.245939D+03	0.354479D+03
0.492336D+03	0.650927D+03	0.804015D+03	0.963514D+03	
0.398497D+01	0.767498D+01	0.133374D+02	0.213720D+02	0.331110D+02
0.536914D+02	0.885102D+02	0.131268D+03	0.230026D+03	0.341977D+03
0.472942D+03	0.618139D+03	0.767330D+03	0.914314D+03	
0.348649D+01	0.624156D+01	0.100834D+02	0.156673D+02	0.271200D+02
0.501295D+02	0.928258D+02	0.145934D+03	0.260990D+03	0.389009D+03
0.543070D+03	0.716378D+03	0.893506D+03	0.107642D+04	
0.312276D+01	0.370691D+01	0.625583D+01	0.134907D+02	0.302444D+02
0.606247D+02	0.107527D+03	0.159353D+03	0.258017D+03	0.360458D+03
0.482333D+03	0.613655D+03	0.759194D+03	0.912678D+03	
0.218608D+01	0.478068D+01	0.103782D+02	0.204876D+02	0.378393D+02
0.655678D+02	0.106850D+03	0.148554D+03	0.245229D+03	0.345122D+03
0.468671D+03	0.609981D+03	0.763329D+03	0.936221D+03	
0.140957D+01	0.378043D+01	0.881143D+01	0.178332D+02	0.328365D+02
0.560110D+02	0.909809D+02	0.127515D+03	0.204324D+03	0.285529D+03
0.383046D+03	0.486555D+03	0.587736D+03	0.678399D+03	
0.314012D+01	0.624219D+01	0.129127D+02	0.251374D+02	0.450409D+02
0.757724D+02	0.119591D+03	0.155186D+03	0.240968D+03	0.313826D+03
0.395896D+03	0.472355D+03	0.550916D+03	0.626603D+03	
0.379063D+01	0.626297D+01	0.123682D+02	0.244058D+02	0.441208D+02
0.734409D+02	0.112513D+03	0.139828D+03	0.208113D+03	0.248401D+03
0.285105D+03	0.313523D+03	0.332298D+03	0.347006D+03	
0.764138D+00	0.409293D+01	0.105560D+02	0.192593D+02	0.297532D+02
0.421358D+02	0.558658D+02	0.626275D+02	0.867709D+02	0.102948D+03
0.117837D+03	0.131765D+03	0.146267D+03	0.160274D+03	
0.128191D+01	0.742503D+00	0.903788D+00	0.126099D+01	0.179830D+01
0.244400D+01	0.314554D+01	0.391979D+01	0.479297D+01	0.566025D+01
0.656552D+01	0.749581D+01	0.853340D+01	0.962294D+01	
0.245949D+01	0.284333D+01	0.349374D+01	0.402465D+01	0.432152D+01
0.457432D+01	0.480121D+01	0.473133D+01	0.537216D+01	0.559071D+01
0.638168D+01	0.675740D+01	0.671158D+01	0.669533D+01	
0.106885D+02	0.156486D+02	0.161403D+02	0.171655D+02	0.179483D+02
0.187432D+02	0.194381D+02	0.199416D+02	0.203067D+02	0.208030D+02
0.212177D+02	0.215174D+02	0.219425D+02	0.222792D+02	
0.877547D+01	0.179272D+02	0.164038D+02	0.168871D+02	0.175930D+02
0.180936D+02	0.184226D+02	0.186384D+02	0.187860D+02	0.188881D+02
0.190455D+02	0.191645D+02	0.193686D+02	0.194712D+02	
0.118932D+02	0.217541D+02	0.273725D+02	0.296377D+02	0.302954D+02
0.306255D+02	0.305717D+02	0.303703D+02	0.309046D+02	0.315439D+02
0.324402D+02	0.334471D+02	0.344403D+02	0.353388D+02	
0.770201D+01	0.105400D+02	0.150583D+02	0.196986D+02	0.235520D+02
0.273806D+02	0.309040D+02	0.346835D+02	0.379520D+02	0.409610D+02
0.434599D+02	0.452935D+02	0.464384D+02	0.469964D+02	
0.115051D+02	0.129792D+02	0.177826D+02	0.225974D+02	0.271660D+02
0.315543D+02	0.361319D+02	0.406457D+02	0.440444D+02	0.466566D+02
0.483396D+02	0.494657D+02	0.501597D+02	0.502079D+02	
0.351982D+01	0.633770D+01	0.859793D+01	0.118556D+02	0.166754D+02
0.229816D+02	0.295813D+02	0.348518D+02	0.386490D+02	0.410706D+02
0.426490D+02	0.437220D+02	0.444526D+02	0.447921D+02	
0.278042D+01	0.423559D+01	0.836425D+01	0.157353D+02	0.221698D+02
0.260784D+02	0.279894D+02	0.287979D+02	0.295775D+02	0.301083D+02
0.305897D+02	0.309998D+02	0.314688D+02	0.318395D+02	
0.292576D+01	0.428654D+01	0.889829D+01	0.172446D+02	0.234679D+02
0.259505D+02	0.268510D+02	0.272609D+02	0.273136D+02	0.273045D+02
0.274573D+02	0.276559D+02	0.277566D+02	0.279591D+02	
0.112745D+02	0.159426D+02	0.208323D+02	0.242137D+02	0.258937D+02
0.270500D+02	0.278233D+02	0.280989D+02	0.284240D+02	0.287710D+02
0.289779D+02	0.291422D+02	0.293421D+02	0.296062D+02	
0.425354D+01	0.875187D+01	0.147386D+02	0.198113D+02	0.232642D+02
0.253826D+02	0.269764D+02	0.279225D+02	0.287133D+02	0.292144D+02
0.299479D+02	0.303114D+02	0.309113D+02	0.314085D+02	
0.263487D+01	0.599633D+01	0.111424D+02	0.184397D+02	0.268972D+02
0.345531D+02	0.403658D+02	0.441109D+02	0.464473D+02	0.474518D+02
0.480043D+02	0.478066D+02	0.476161D+02	0.473963D+02	
0.383361D+01	0.798347D+01	0.152602D+02	0.232686D+02	0.308603D+02
0.372140D+02	0.421309D+02	0.454456D+02	0.483305D+02	0.509585D+02
0.527057D+02	0.541917D+02	0.553284D+02	0.565916D+02	
0.196045D+01	0.428175D+01	0.644605D+01	0.914346D+01	0.120653D+02
0.153121D+02	0.186808D+02	0.218880D+02	0.249238D+02	0.276536D+02
0.301272D+02	0.320583D+02	0.337955D+02	0.352583D+02	
0.925284D+01	0.451900D+01	0.446868D+01	0.511064D+01	0.596555D+01
0.674016D+01	0.738677D+01	0.801846D+01	0.841729D+01	0.880460D+01
0.905448D+01	0.922767D+01	0.940939D+01	0.961312D+01	
0.148406D+01	0.250331D+01	0.427860D+01	0.625865D+01	0.818150D+01
0.978164D+01	0.110564D+02	0.119536D+02	0.126674D+02	0.132639D+02
0.137552D+02	0.140367D+02	0.142621D+02	0.144420D+02	
0.172148D+01	0.323313D+01	0.642022D+01	0.101139D+02	0.130634D+02
0.151496D+02	0.163887D+02	0.171389D+02	0.175321D+02	0.177505D+02
0.179664D+02	0.180537D+02	0.180625D+02	0.180647D+02	
0.338599D+01	0.634560D+01	0.115044D+02	0.168549D+02	0.203635D+02
0.222865D+02	0.233184D+02	0.237614D+02	0.237823D+02	0.238370D+02
0.237882D+02	0.237613D+02	0.238689D+02	0.238042D+02	
0.354484D+01	0.763374D+01	0.111261D+02	0.145159D+02	0.181367D+02
0.207100D+02	0.229161D+02	0.244740D+02	0.256802D+02	0.265061D+02
0.271551D+02	0.277157D+02	0.282719D+02	0.286361D+02	
0.283846D+01	0.101797D+02	0.179573D+02	0.227903D+02	0.250319D+02
0.257173D+02	0.259034D+02	0.256721D+02	0.253419D+02	0.250081D+02
0.248850D+02	0.247746D+02	0.246201D+02	0.244842D+02	
0.151884D+01	0.475625D+01	0.863181D+01	0.123794D+02	0.161607D+02
0.191532D+02	0.219867D+02	0.245163D+02	0.264799D+02	0.279412D+02
0.293756D+02	0.301336D+02	0.309847D+02	0.317953D+02	
0.230668D+01	0.296100D+01	0.310820D+01	0.298054D+01	0.297369D+01
0.306489D+01	0.323427D+01	0.339644D+01	0.354517D+01	0.364271D+01
0.364199D+01	0.361329D+01	0.364751D+01	0.368063D+01	
0.222015D+01	0.184121D+01	0.168502D+01	0.157671D+01	0.153308D+01
0.149964D+01	0.149582D+01	0.150183D+01	0.150974D+01	0.582805D+00
0.582081D+00	0.581467D+00	0.580939D+00	0.580481D+00	
0.120859D+01	0.157725D+01	0.162425D+01	0.169112D+01	0.168960D+01
0.171402D+01	0.170735D+01	0.170104D+01	0.170065D+01	0.170837D+01
0.171036D+01	0.823631D+00	0.820576D+00	0.817908D+00	
