228 5 0 0 0
 1.796926e-01 2.120531e+00 0 11000
 2.146504e-01 2.086526e+00 0 11000
 2.486902e-01 2.052777e+00 0 11000
 2.818507e-01 2.019260e+00 0 11000
 3.141686e-01 1.985953e+00 0 11000
 3.456790e-01 1.952833e+00 0 11000
 3.764155e-01 1.919879e+00 0 11000
 4.064100e-01 1.887066e+00 0 11000
 4.356932e-01 1.854372e+00 0 11000
 4.642942e-01 1.821773e+00 0 11000
 4.922411e-01 1.789245e+00 0 11000
 5.195606e-01 1.756763e+00 0 11000
 5.462784e-01 1.724302e+00 0 11000
 5.724189e-01 1.691835e+00 0 11000
 5.980059e-01 1.659335e+00 0 11000
 6.230618e-01 1.626774e+00 0 11000
 6.476083e-01 1.594122e+00 0 11000
 6.716662e-01 1.561349e+00 0 11000
 6.952555e-01 1.528420e+00 0 11000
 7.183954e-01 1.495302e+00 0 11000
 7.411043e-01 1.461956e+00 0 11000
 7.633999e-01 1.428344e+00 0 11000
 7.852994e-01 1.394421e+00 0 11000
 8.068191e-01 1.360140e+00 0 11000
 8.279750e-01 1.325452e+00 0 11000
 8.487822e-01 1.290298e+00 0 11000
 8.692555e-01 1.254617e+00 0 11000
 8.894091e-01 1.218340e+00 0 11000
 9.092566e-01 1.181388e+00 0 11000
 9.288113e-01 1.143672e+00 0 11000
 9.480860e-01 1.105091e+00 0 11000
 9.670930e-01 1.065526e+00 0 11000
 9.858443e-01 1.024841e+00 0 11000
 1.004351e+00 9.828705e-01 0 11000
 1.022625e+00 9.394188e-01 0 11000
 1.040677e+00 8.942442e-01 0 11000
 1.058518e+00 8.470446e-01 0 11000
 1.076157e+00 7.974333e-01 0 11000
 1.093604e+00 7.448999e-01 0 11000
 1.110869e+00 6.887459e-01 0 11000
 1.127962e+00 6.279682e-01 0 11000
 1.144891e+00 5.610305e-01 0 11000
 1.161665e+00 4.853502e-01 0 11000
 1.178293e+00 3.958967e-01 0 11000
 1.194783e+00 2.796875e-01 0 11000
 1.211144e+00 0.000000e+00 1 11000
 1.194783e+00 -2.796875e-01 0 11000
 1.178293e+00 -3.958967e-01 0 11000
 1.161665e+00 -4.853502e-01 0 11000
 1.144891e+00 -5.610305e-01 0 11000
 1.127962e+00 -6.279682e-01 0 11000
 1.110869e+00 -6.887459e-01 0 11000
 1.093604e+00 -7.448999e-01 0 11000
 1.076157e+00 -7.974333e-01 0 11000
 1.058518e+00 -8.470446e-01 0 11000
 1.040677e+00 -8.942442e-01 0 11000
 1.022625e+00 -9.394188e-01 0 11000
 1.004351e+00 -9.828705e-01 0 11000
 9.858443e-01 -1.024841e+00 0 11000
 9.670930e-01 -1.065526e+00 0 11000
 9.480860e-01 -1.105091e+00 0 11000
 9.288113e-01 -1.143672e+00 0 11000
 9.092566e-01 -1.181388e+00 0 11000
 8.894091e-01 -1.218340e+00 0 11000
 8.692555e-01 -1.254617e+00 0 11000
 8.487822e-01 -1.290298e+00 0 11000
 8.279750e-01 -1.325452e+00 0 11000
 8.068191e-01 -1.360140e+00 0 11000
 7.852994e-01 -1.394421e+00 0 11000
 7.633999e-01 -1.428344e+00 0 11000
 7.411043e-01 -1.461956e+00 0 11000
 7.183954e-01 -1.495302e+00 0 11000
 6.952555e-01 -1.528420e+00 0 11000
 6.716662e-01 -1.561349e+00 0 11000
 6.476083e-01 -1.594122e+00 0 11000
 6.230618e-01 -1.626774e+00 0 11000
 5.980059e-01 -1.659335e+00 0 11000
 5.724189e-01 -1.691835e+00 0 11000
 5.462784e-01 -1.724302e+00 0 11000
 5.195606e-01 -1.756763e+00 0 11000
 4.922411e-01 -1.789245e+00 0 11000
 4.642942e-01 -1.821773e+00 0 11000
 4.356932e-01 -1.854372e+00 0 11000
 4.064100e-01 -1.887066e+00 0 11000
 3.764155e-01 -1.919879e+00 0 11000
 3.456790e-01 -1.952833e+00 0 11000
 3.141686e-01 -1.985953e+00 0 11000
 2.818507e-01 -2.019260e+00 0 11000
 2.486902e-01 -2.052777e+00 0 11000
 2.146504e-01 -2.086526e+00 0 11000
 1.796926e-01 -2.120531e+00 0 11000
 1.437766e-01 -2.154814e+00 0 11000
 1.068597e-01 -2.189398e+00 0 11000
 6.889731e-02 -2.224304e+00 0 11000
 2.984267e-02 -2.259558e+00 1 11000
